scontrino_id,cliente_id,data_scontrino,valuta_id,punto_vendita_id
2844,436,2024-09-16,4,20
2845,189,2024-09-16,4,19
2846,850,2024-09-16,1,10
2847,802,2024-09-16,1,4
2848,713,2024-09-16,1,10
2849,844,2024-09-16,1,3
2850,470,2024-09-16,5,22
2851,127,2024-09-16,4,21
2852,967,2024-09-16,4,29
2853,794,2024-09-16,5,23
2854,646,2024-09-17,1,5
2855,220,2024-09-17,1,11
2856,117,2024-09-17,2,16
2857,581,2024-09-17,1,3
2858,505,2024-09-17,1,7
2859,49,2024-09-17,1,5
2860,594,2024-09-17,3,15
2861,510,2024-09-17,1,27
2862,122,2024-09-17,4,29
2863,81,2024-09-17,1,11
2864,20,2024-09-17,1,8
2865,964,2024-09-17,4,29
2866,430,2024-09-18,5,26
2867,706,2024-09-18,4,29
2868,407,2024-09-18,1,1
2869,517,2024-09-18,1,9
2870,889,2024-09-18,1,12
2871,725,2024-09-18,1,25
2872,444,2024-09-18,1,9
2873,762,2024-09-18,2,18
2874,132,2024-09-18,5,22
2875,173,2024-09-18,1,10
2876,790,2024-09-18,3,13
2877,752,2024-09-19,1,11
2878,385,2024-09-19,1,5
2879,250,2024-09-19,4,21
2880,813,2024-09-19,5,23
2881,306,2024-09-19,1,1
2882,75,2024-09-19,1,2
2883,292,2024-09-19,1,8
2884,79,2024-09-19,1,11
2885,211,2024-09-19,1,27
2886,697,2024-09-19,4,21
2887,188,2024-09-19,2,17
2888,945,2024-09-19,4,21
2889,898,2024-09-20,1,25
2890,803,2024-09-20,1,27
2891,184,2024-09-20,1,27
2892,577,2024-09-20,1,8
2893,398,2024-09-20,1,10
2894,922,2024-09-20,4,19
2895,994,2024-09-20,5,23
2896,294,2024-09-20,3,14
2897,453,2024-09-20,1,9
2898,328,2024-09-21,1,10
2899,417,2024-09-21,1,12
2900,115,2024-09-21,4,20
2901,798,2024-09-21,4,29
2902,596,2024-09-21,3,13
2903,504,2024-09-21,1,10
2904,842,2024-09-21,1,10
2905,622,2024-09-21,3,15
2906,25,2024-09-21,1,1
2907,296,2024-09-22,1,5
2908,845,2024-09-22,1,30
2909,167,2024-09-22,4,19
2910,722,2024-09-22,5,24
2911,862,2024-09-22,5,22
2912,215,2024-09-22,5,22
2913,239,2024-09-22,3,13
2914,631,2024-09-22,1,6
2915,626,2024-09-22,2,16
2916,259,2024-09-22,1,25
2917,918,2024-09-22,2,16
2918,26,2024-09-22,1,5
2919,634,2024-09-22,1,3
2920,472,2024-09-22,1,27
2921,374,2024-09-23,4,20
2922,353,2024-09-23,1,10
2923,729,2024-09-23,1,8
2924,916,2024-09-23,1,11
2925,646,2024-09-23,1,4
2926,353,2024-09-23,4,21
2927,751,2024-09-23,1,27
2928,996,2024-09-23,2,18
2929,532,2024-09-23,3,14
2930,531,2024-09-24,3,13
2931,503,2024-09-24,1,11
2932,684,2024-09-24,3,13
2933,676,2024-09-24,1,11
2934,111,2024-09-24,3,15
2935,273,2024-09-24,1,10
2936,541,2024-09-24,2,16
2937,881,2024-09-24,1,2
2938,930,2024-09-24,1,8
2939,376,2024-09-24,4,19
2940,572,2024-09-24,2,17
2941,882,2024-09-25,4,21
2942,966,2024-09-25,5,26
2943,578,2024-09-25,1,27
2944,402,2024-09-25,1,11
2945,846,2024-09-25,1,25
2946,320,2024-09-25,4,19
2947,238,2024-09-25,3,15
2948,652,2024-09-25,5,24
2949,516,2024-09-25,3,28
2950,223,2024-09-25,5,22
2951,138,2024-09-25,4,21
2952,954,2024-09-26,1,6
2953,491,2024-09-26,1,2
2954,602,2024-09-26,3,15
2955,270,2024-09-26,1,7
2956,487,2024-09-26,3,15
2957,539,2024-09-26,1,6
2958,673,2024-09-26,1,11
2959,686,2024-09-26,1,9
2960,677,2024-09-27,1,25
2961,887,2024-09-27,2,16
2962,12,2024-09-27,1,9
2963,243,2024-09-27,3,14
2964,764,2024-09-27,1,2
2965,978,2024-09-27,2,17
2966,136,2024-09-27,1,10
2967,112,2024-09-27,3,13
2968,89,2024-09-27,5,22
2969,518,2024-09-27,3,14
2970,592,2024-09-27,1,2
2971,150,2024-09-27,1,6
2972,84,2024-09-27,4,21
2973,832,2024-09-27,3,13
2974,805,2024-09-28,1,6
2975,549,2024-09-28,5,26
2976,717,2024-09-28,1,12
2977,949,2024-09-28,1,27
2978,83,2024-09-28,3,13
2979,424,2024-09-28,1,8
2980,429,2024-09-28,1,10
2981,789,2024-09-28,1,4
2982,401,2024-09-28,5,26
2983,344,2024-09-28,3,14
2984,709,2024-09-28,3,28
2985,619,2024-09-28,1,30
2986,764,2024-09-28,1,2
2987,698,2024-09-28,1,4
2988,648,2024-09-29,5,24
2989,786,2024-09-29,1,27
2990,367,2024-09-29,4,19
2991,106,2024-09-29,5,22
2992,630,2024-09-29,1,10
2993,863,2024-09-29,1,3
2994,539,2024-09-29,1,3
2995,568,2024-09-29,1,27
2996,370,2024-09-29,3,14
2997,307,2024-09-29,1,4
2998,991,2024-09-29,1,5
2999,407,2024-09-29,1,4
3000,874,2024-09-29,1,12
3001,287,2024-09-29,1,1
3002,187,2024-09-29,5,24
3003,489,2024-09-30,4,20
3004,630,2024-09-30,3,28
3005,847,2024-09-30,1,10
3006,985,2024-09-30,4,29
3007,288,2024-09-30,1,27
3008,58,2024-09-30,1,4
3009,653,2024-09-30,4,29
3010,978,2024-09-30,5,26
3011,177,2024-09-30,1,6
3012,940,2024-10-01,1,3
3013,592,2024-10-01,1,25
3014,798,2024-10-01,4,29
3015,746,2024-10-01,1,6
3016,109,2024-10-01,2,18
3017,675,2024-10-01,1,6
3018,234,2024-10-01,1,10
3019,678,2024-10-01,1,3
3020,134,2024-10-01,5,23
3021,315,2024-10-01,1,4
3022,410,2024-10-01,1,30
3023,962,2024-10-02,1,30
3024,243,2024-10-02,1,10
3025,35,2024-10-02,1,4
3026,546,2024-10-02,1,27
3027,760,2024-10-02,1,5
3028,627,2024-10-02,1,1
3029,904,2024-10-02,1,5
3030,319,2024-10-02,1,9
3031,410,2024-10-02,4,29
3032,60,2024-10-02,1,12
3033,299,2024-10-02,1,2
3034,129,2024-10-02,1,8
3035,816,2024-10-02,1,4
3036,279,2024-10-02,4,19
3037,885,2024-10-02,1,9
3038,915,2024-10-02,1,2
3039,544,2024-10-02,4,20
3040,656,2024-10-03,1,27
3041,399,2024-10-03,1,2
3042,118,2024-10-03,2,16
3043,250,2024-10-03,1,25
3044,491,2024-10-03,4,21
3045,746,2024-10-03,3,13
3046,515,2024-10-03,1,9
3047,816,2024-10-03,2,18
3048,83,2024-10-03,1,2
3049,916,2024-10-04,1,10
3050,938,2024-10-04,1,27
3051,169,2024-10-04,5,23
3052,747,2024-10-04,5,24
3053,129,2024-10-04,1,10
3054,367,2024-10-04,1,25
3055,541,2024-10-04,1,27
3056,59,2024-10-04,4,29
3057,749,2024-10-04,4,19
3058,560,2024-10-04,1,11
3059,13,2024-10-04,1,10
3060,355,2024-10-05,1,8
3061,131,2024-10-05,1,1
3062,183,2024-10-05,1,10
3063,501,2024-10-05,1,3
3064,76,2024-10-05,1,2
3065,542,2024-10-05,5,24
3066,165,2024-10-05,3,15
3067,156,2024-10-05,4,20
3068,974,2024-10-05,1,3
3069,24,2024-10-05,1,10
3070,782,2024-10-05,5,24
3071,980,2024-10-05,1,1
3072,31,2024-10-05,1,25
3073,820,2024-10-05,1,11
3074,523,2024-10-05,1,25
3075,743,2024-10-05,1,12
3076,583,2024-10-06,5,23
3077,783,2024-10-06,1,25
3078,58,2024-10-06,5,23
3079,547,2024-10-06,3,13
3080,81,2024-10-06,5,24
3081,464,2024-10-06,5,26
3082,796,2024-10-06,5,26
3083,392,2024-10-06,3,13
3084,666,2024-10-06,2,16
3085,883,2024-10-06,1,30
3086,904,2024-10-07,1,4
3087,819,2024-10-07,3,15
3088,836,2024-10-07,1,30
3089,62,2024-10-07,4,20
3090,883,2024-10-07,1,2
3091,482,2024-10-07,1,1
3092,703,2024-10-07,1,9
3093,720,2024-10-07,1,30
3094,407,2024-10-07,3,15
3095,335,2024-10-07,1,2
3096,782,2024-10-07,2,16
3097,587,2024-10-07,1,3
3098,774,2024-10-08,4,21
3099,923,2024-10-08,1,27
3100,731,2024-10-08,1,6
3101,84,2024-10-08,1,30
3102,252,2024-10-08,1,25
3103,647,2024-10-08,1,5
3104,699,2024-10-08,1,12
3105,356,2024-10-08,1,5
3106,600,2024-10-08,4,20
3107,14,2024-10-08,1,1
3108,200,2024-10-08,1,25
3109,644,2024-10-08,4,19
3110,521,2024-10-09,1,30
3111,754,2024-10-09,1,9
3112,101,2024-10-09,1,8
3113,399,2024-10-09,1,4
3114,565,2024-10-09,4,19
3115,223,2024-10-09,1,3
3116,230,2024-10-09,1,6
3117,185,2024-10-09,2,18
3118,126,2024-10-09,3,13
3119,683,2024-10-10,1,9
3120,605,2024-10-10,3,14
3121,723,2024-10-10,4,29
3122,148,2024-10-10,1,2
3123,913,2024-10-10,1,25
3124,296,2024-10-10,1,30
3125,666,2024-10-10,5,24
3126,981,2024-10-10,1,27
3127,165,2024-10-10,1,3
3128,417,2024-10-10,4,29
3129,99,2024-10-10,1,2
3130,665,2024-10-11,3,13
3131,333,2024-10-11,4,19
3132,310,2024-10-11,4,29
3133,172,2024-10-11,5,22
3134,826,2024-10-11,1,4
3135,775,2024-10-11,1,2
3136,720,2024-10-11,1,1
3137,911,2024-10-11,5,26
3138,728,2024-10-11,4,19
3139,663,2024-10-11,5,23
3140,580,2024-10-11,5,22
3141,218,2024-10-11,4,20
3142,440,2024-10-12,4,21
3143,702,2024-10-12,4,20
3144,120,2024-10-12,2,16
3145,152,2024-10-12,1,11
3146,615,2024-10-12,4,19
3147,222,2024-10-12,2,18
3148,243,2024-10-12,1,3
3149,524,2024-10-12,4,19
3150,368,2024-10-12,2,16
3151,970,2024-10-12,1,9
3152,285,2024-10-12,1,25
3153,27,2024-10-12,1,11
3154,463,2024-10-13,5,23
3155,118,2024-10-13,4,29
3156,418,2024-10-13,4,29
3157,969,2024-10-13,4,29
3158,281,2024-10-13,5,26
3159,962,2024-10-13,1,3
3160,76,2024-10-13,5,24
3161,271,2024-10-13,3,13
3162,376,2024-10-13,1,9
3163,842,2024-10-13,5,26
3164,565,2024-10-13,1,1
3165,32,2024-10-13,5,23
3166,876,2024-10-14,1,27
3167,292,2024-10-14,5,22
3168,881,2024-10-14,1,5
3169,429,2024-10-14,2,18
3170,804,2024-10-14,1,1
3171,394,2024-10-14,1,2
3172,320,2024-10-14,1,6
3173,537,2024-10-14,1,25
3174,475,2024-10-14,3,15
3175,548,2024-10-14,1,8
3176,835,2024-10-14,3,13
3177,372,2024-10-14,4,19
3178,140,2024-10-15,1,10
3179,287,2024-10-15,1,5
3180,856,2024-10-15,1,10
3181,203,2024-10-15,1,3
3182,918,2024-10-15,5,23
3183,571,2024-10-15,1,7
3184,776,2024-10-15,4,19
3185,125,2024-10-15,1,2
3186,190,2024-10-16,1,27
3187,313,2024-10-16,3,15
3188,949,2024-10-16,5,23
3189,995,2024-10-16,3,14
3190,444,2024-10-16,1,30
3191,566,2024-10-16,5,26
3192,977,2024-10-16,1,12
3193,729,2024-10-16,3,14
3194,219,2024-10-16,5,24
3195,39,2024-10-16,1,2
3196,347,2024-10-17,3,14
3197,527,2024-10-17,1,2
3198,572,2024-10-17,3,14
3199,152,2024-10-17,2,18
3200,440,2024-10-17,1,4
3201,814,2024-10-17,3,13
3202,520,2024-10-17,1,11
3203,71,2024-10-17,1,7
3204,711,2024-10-17,3,15
3205,28,2024-10-17,1,5
3206,428,2024-10-17,4,19
3207,678,2024-10-17,1,7
3208,186,2024-10-17,1,3
3209,45,2024-10-18,1,9
3210,186,2024-10-18,1,2
3211,750,2024-10-18,1,5
3212,572,2024-10-18,5,24
3213,520,2024-10-18,2,16
3214,669,2024-10-18,4,20
3215,790,2024-10-18,5,23
3216,183,2024-10-18,5,22
3217,384,2024-10-18,1,27
3218,946,2024-10-18,5,26
3219,33,2024-10-18,1,1
3220,201,2024-10-19,2,17
3221,533,2024-10-19,5,26
3222,578,2024-10-19,4,29
3223,479,2024-10-19,3,15
3224,289,2024-10-19,3,14
3225,69,2024-10-19,4,20
3226,988,2024-10-19,1,30
3227,402,2024-10-19,5,23
3228,571,2024-10-19,1,27
3229,80,2024-10-19,1,10
3230,560,2024-10-19,5,26
3231,766,2024-10-20,1,25
3232,745,2024-10-20,5,24
3233,91,2024-10-20,1,30
3234,204,2024-10-20,1,8
3235,622,2024-10-20,5,22
3236,382,2024-10-20,1,27
3237,639,2024-10-20,4,29
3238,256,2024-10-20,1,8
3239,283,2024-10-20,5,24
3240,220,2024-10-20,1,12
3241,75,2024-10-20,5,26
3242,529,2024-10-20,2,18
3243,368,2024-10-20,1,2
3244,82,2024-10-20,3,15
3245,141,2024-10-20,5,26
3246,329,2024-10-20,3,13
3247,735,2024-10-20,1,5
3248,977,2024-10-20,4,21
3249,960,2024-10-20,4,29
3250,399,2024-10-20,1,2
3251,853,2024-10-21,1,5
3252,550,2024-10-21,3,15
3253,679,2024-10-21,1,6
3254,155,2024-10-21,1,9
3255,212,2024-10-21,1,10
3256,284,2024-10-21,4,21
3257,973,2024-10-21,1,11
3258,929,2024-10-21,2,18
3259,428,2024-10-21,2,17
3260,764,2024-10-21,3,28
3261,258,2024-10-21,1,12
3262,852,2024-10-22,1,7
3263,1,2024-10-22,5,24
3264,396,2024-10-22,1,4
3265,121,2024-10-22,3,14
3266,849,2024-10-22,5,22
3267,227,2024-10-22,3,15
3268,550,2024-10-22,2,18
3269,769,2024-10-22,2,17
3270,407,2024-10-22,1,7
3271,825,2024-10-22,4,29
3272,537,2024-10-22,1,1
3273,928,2024-10-23,1,4
3274,894,2024-10-23,1,7
3275,399,2024-10-23,2,16
3276,297,2024-10-23,4,21
3277,960,2024-10-23,2,16
3278,372,2024-10-23,4,20
3279,379,2024-10-23,1,12
3280,652,2024-10-23,1,3
3281,84,2024-10-23,5,23
3282,404,2024-10-23,4,20
3283,351,2024-10-23,4,19
3284,350,2024-10-24,2,16
3285,479,2024-10-24,1,9
3286,677,2024-10-24,5,24
3287,781,2024-10-24,4,29
3288,982,2024-10-24,3,13
3289,595,2024-10-24,1,2
3290,596,2024-10-24,1,12
3291,444,2024-10-24,1,1
3292,166,2024-10-24,2,16
3293,79,2024-10-24,1,2
3294,535,2024-10-24,1,5
3295,844,2024-10-24,3,14
3296,6,2024-10-25,5,22
3297,600,2024-10-25,2,17
3298,192,2024-10-25,2,17
3299,755,2024-10-25,2,16
3300,379,2024-10-25,1,25
3301,212,2024-10-25,2,16
3302,99,2024-10-25,1,1
3303,808,2024-10-25,1,30
3304,961,2024-10-25,4,20
3305,943,2024-10-25,5,24
3306,551,2024-10-25,4,29
3307,800,2024-10-25,1,4
3308,516,2024-10-25,4,20
3309,789,2024-10-26,4,20
3310,826,2024-10-26,1,1
3311,840,2024-10-26,5,23
3312,724,2024-10-26,2,16
3313,74,2024-10-26,3,13
3314,352,2024-10-26,1,6
3315,85,2024-10-26,3,13
3316,137,2024-10-26,1,12
3317,629,2024-10-26,2,16
3318,24,2024-10-26,5,22
3319,850,2024-10-26,1,5
3320,944,2024-10-27,1,10
3321,515,2024-10-27,4,21
3322,302,2024-10-27,1,7
3323,406,2024-10-27,1,3
3324,746,2024-10-27,4,21
3325,951,2024-10-27,5,24
3326,305,2024-10-27,1,7
3327,392,2024-10-27,1,8
3328,164,2024-10-27,5,26
3329,374,2024-10-27,1,1
3330,713,2024-10-27,4,29
3331,726,2024-10-27,5,22
3332,600,2024-10-28,3,15
3333,90,2024-10-28,5,23
3334,876,2024-10-28,2,18
3335,100,2024-10-28,4,29
3336,712,2024-10-28,1,11
3337,148,2024-10-28,1,11
3338,370,2024-10-28,3,14
3339,258,2024-10-28,1,10
3340,361,2024-10-28,3,13
3341,414,2024-10-28,1,12
3342,981,2024-10-29,1,11
3343,796,2024-10-29,1,30
3344,42,2024-10-29,4,19
3345,114,2024-10-29,5,24
3346,165,2024-10-29,2,16
3347,767,2024-10-29,5,26
3348,891,2024-10-29,2,17
3349,30,2024-10-29,1,3
3350,219,2024-10-30,4,21
3351,283,2024-10-30,1,1
3352,906,2024-10-30,5,26
3353,672,2024-10-30,4,20
3354,973,2024-10-30,1,10
3355,248,2024-10-30,1,11
3356,573,2024-10-30,1,25
3357,580,2024-10-30,1,9
3358,819,2024-10-30,5,22
3359,200,2024-10-30,4,20
3360,777,2024-10-30,4,20
3361,829,2024-10-30,1,10
3362,838,2024-10-30,2,17
3363,655,2024-10-30,1,3
3364,575,2024-10-31,1,8
3365,10,2024-10-31,1,10
3366,352,2024-10-31,1,9
3367,597,2024-10-31,1,11
3368,604,2024-10-31,4,19
3369,547,2024-10-31,2,16
3370,314,2024-10-31,4,19
3371,644,2024-10-31,2,18
3372,569,2024-11-01,1,3
3373,37,2024-11-01,1,4
3374,689,2024-11-01,1,27
3375,710,2024-11-01,3,13
3376,943,2024-11-01,5,26
3377,564,2024-11-01,1,30
3378,55,2024-11-01,4,19
3379,347,2024-11-01,1,9
3380,245,2024-11-01,1,12
3381,9,2024-11-01,1,9
3382,849,2024-11-01,1,2
3383,68,2024-11-01,5,26
3384,451,2024-11-01,3,15
3385,229,2024-11-01,1,27
3386,660,2024-11-02,1,12
3387,599,2024-11-02,5,24
3388,22,2024-11-02,1,27
3389,685,2024-11-02,4,20
3390,700,2024-11-02,1,27
3391,968,2024-11-02,1,9
3392,787,2024-11-02,3,13
3393,973,2024-11-02,3,15
3394,601,2024-11-02,1,5
3395,890,2024-11-02,1,30
3396,177,2024-11-02,1,10
3397,18,2024-11-03,1,11
3398,96,2024-11-03,4,20
3399,85,2024-11-03,1,30
3400,681,2024-11-03,4,29
3401,895,2024-11-03,1,9
3402,274,2024-11-03,4,19
3403,699,2024-11-03,3,15
3404,632,2024-11-03,1,25
3405,621,2024-11-03,1,1
3406,134,2024-11-03,5,24
3407,625,2024-11-03,5,24
3408,975,2024-11-03,3,13
3409,323,2024-11-03,5,22
3410,984,2024-11-03,5,23
3411,197,2024-11-04,3,28
3412,262,2024-11-04,5,24
3413,566,2024-11-04,3,14
3414,73,2024-11-04,4,29
3415,273,2024-11-04,1,5
3416,754,2024-11-04,1,3
3417,540,2024-11-04,4,29
3418,824,2024-11-04,1,2
3419,185,2024-11-04,1,30
3420,18,2024-11-04,1,11
3421,414,2024-11-04,1,8
3422,132,2024-11-04,3,15
3423,73,2024-11-04,1,6
3424,948,2024-11-04,3,13
3425,789,2024-11-04,1,8
3426,974,2024-11-05,3,14
3427,887,2024-11-05,1,1
3428,171,2024-11-05,1,9
3429,98,2024-11-05,2,18
3430,740,2024-11-05,1,25
3431,757,2024-11-05,2,18
3432,626,2024-11-05,3,15
3433,421,2024-11-05,1,9
3434,225,2024-11-06,1,10
3435,747,2024-11-06,4,29
3436,395,2024-11-06,1,12
3437,10,2024-11-06,1,30
3438,310,2024-11-06,4,19
3439,109,2024-11-06,1,11
3440,632,2024-11-06,1,12
3441,544,2024-11-06,3,15
3442,349,2024-11-06,1,11
3443,443,2024-11-06,1,3
3444,628,2024-11-06,1,5
3445,691,2024-11-06,4,19
3446,359,2024-11-07,5,22
3447,149,2024-11-07,5,22
3448,520,2024-11-07,4,20
3449,702,2024-11-07,1,7
3450,110,2024-11-07,2,16
3451,841,2024-11-07,4,20
3452,424,2024-11-07,5,22
3453,859,2024-11-07,5,26
3454,629,2024-11-07,2,17
3455,869,2024-11-07,5,26
3456,793,2024-11-07,1,6
3457,523,2024-11-07,1,9
3458,382,2024-11-07,2,18
3459,244,2024-11-08,2,18
3460,478,2024-11-08,1,2
3461,474,2024-11-08,1,25
3462,908,2024-11-08,5,22
3463,971,2024-11-08,4,29
3464,683,2024-11-08,1,12
3465,877,2024-11-08,1,5
3466,304,2024-11-08,2,18
3467,139,2024-11-08,1,5
3468,45,2024-11-09,5,22
3469,156,2024-11-09,4,21
3470,319,2024-11-09,4,19
3471,939,2024-11-09,1,6
3472,491,2024-11-09,1,9
3473,889,2024-11-09,3,13
3474,541,2024-11-09,5,26
3475,950,2024-11-09,4,19
3476,893,2024-11-09,2,16
3477,197,2024-11-09,4,20
3478,674,2024-11-09,3,14
3479,732,2024-11-09,4,19
3480,418,2024-11-09,1,11
3481,600,2024-11-10,1,11
3482,910,2024-11-10,4,29
3483,82,2024-11-10,5,26
3484,684,2024-11-10,2,18
3485,75,2024-11-10,1,30
3486,352,2024-11-10,5,23
3487,533,2024-11-10,1,25
3488,161,2024-11-10,1,9
3489,775,2024-11-10,1,1
3490,759,2024-11-10,1,11
3491,534,2024-11-10,3,28
3492,598,2024-11-10,1,1
3493,147,2024-11-10,4,21
3494,385,2024-11-11,1,12
3495,336,2024-11-11,5,26
3496,75,2024-11-11,1,9
3497,109,2024-11-11,5,22
3498,44,2024-11-11,1,25
3499,291,2024-11-11,1,5
3500,684,2024-11-11,4,20
3501,503,2024-11-11,4,29
3502,956,2024-11-11,1,25
3503,718,2024-11-11,3,14
3504,214,2024-11-11,1,5
3505,587,2024-11-11,1,25
3506,845,2024-11-12,1,4
3507,3,2024-11-12,4,19
3508,182,2024-11-12,5,26
3509,387,2024-11-12,4,29
3510,302,2024-11-12,1,27
3511,390,2024-11-12,1,12
3512,136,2024-11-12,1,11
3513,831,2024-11-12,4,29
3514,92,2024-11-12,1,3
3515,877,2024-11-12,1,4
3516,201,2024-11-12,1,11
3517,392,2024-11-12,1,30
3518,523,2024-11-13,5,26
3519,656,2024-11-13,4,20
3520,89,2024-11-13,1,6
3521,102,2024-11-13,4,19
3522,290,2024-11-13,1,9
3523,715,2024-11-13,5,26
3524,673,2024-11-13,1,2
3525,616,2024-11-14,4,19
3526,532,2024-11-14,1,27
3527,436,2024-11-14,3,15
3528,756,2024-11-14,1,2
3529,915,2024-11-14,1,11
3530,584,2024-11-14,5,22
3531,827,2024-11-14,1,3
3532,293,2024-11-14,1,7
3533,79,2024-11-14,2,16
3534,4,2024-11-14,3,28
3535,811,2024-11-14,1,6
3536,66,2024-11-14,4,20
3537,707,2024-11-15,1,6
3538,247,2024-11-15,1,12
3539,337,2024-11-15,1,30
3540,165,2024-11-15,1,25
3541,549,2024-11-15,1,5
3542,422,2024-11-15,1,3
3543,342,2024-11-15,1,1
3544,498,2024-11-15,4,20
3545,513,2024-11-16,1,27
3546,244,2024-11-16,3,14
3547,949,2024-11-16,1,4
3548,43,2024-11-16,5,23
3549,977,2024-11-16,1,27
3550,653,2024-11-16,1,5
3551,641,2024-11-16,1,4
3552,263,2024-11-16,1,10
3553,185,2024-11-16,4,20
3554,530,2024-11-16,1,10
3555,274,2024-11-16,1,4
3556,919,2024-11-17,2,17
3557,34,2024-11-17,1,11
3558,801,2024-11-17,3,15
3559,205,2024-11-17,1,2
3560,452,2024-11-17,1,11
3561,416,2024-11-17,1,25
3562,810,2024-11-17,1,3
3563,997,2024-11-17,3,13
3564,450,2024-11-17,2,16
3565,308,2024-11-17,1,25
3566,575,2024-11-17,2,18
3567,32,2024-11-17,1,2
3568,586,2024-11-17,4,21
3569,233,2024-11-17,1,12
3570,574,2024-11-17,1,10
3571,391,2024-11-17,4,29
3572,336,2024-11-18,2,18
3573,542,2024-11-18,2,16
3574,631,2024-11-18,1,2
3575,165,2024-11-18,5,26
3576,818,2024-11-18,1,4
3577,505,2024-11-18,1,9
3578,114,2024-11-18,1,27
3579,310,2024-11-18,3,15
3580,978,2024-11-18,1,3
3581,824,2024-11-19,5,24
3582,165,2024-11-19,5,24
3583,612,2024-11-19,3,15
3584,192,2024-11-19,5,24
3585,320,2024-11-19,1,10
3586,146,2024-11-19,1,27
3587,44,2024-11-19,1,5
3588,566,2024-11-19,1,10
3589,477,2024-11-19,1,9
3590,451,2024-11-19,4,29
3591,903,2024-11-19,5,24
3592,869,2024-11-19,1,30
3593,285,2024-11-19,2,18
3594,20,2024-11-19,5,26
3595,318,2024-11-19,1,25
3596,89,2024-11-19,1,2
3597,518,2024-11-20,4,29
3598,4,2024-11-20,5,26
3599,477,2024-11-20,5,23
3600,947,2024-11-20,5,22
3601,440,2024-11-20,3,15
3602,861,2024-11-20,1,4
3603,95,2024-11-20,1,4
3604,140,2024-11-20,5,26
3605,938,2024-11-20,4,19
3606,664,2024-11-21,4,21
3607,723,2024-11-21,5,22
3608,761,2024-11-21,1,12
3609,290,2024-11-21,4,19
3610,700,2024-11-21,2,17
3611,14,2024-11-21,4,19
3612,791,2024-11-21,4,29
3613,853,2024-11-21,1,4
3614,361,2024-11-21,3,13
3615,356,2024-11-21,1,2
3616,320,2024-11-22,5,23
3617,396,2024-11-22,1,27
3618,713,2024-11-22,1,1
3619,15,2024-11-22,1,2
3620,457,2024-11-22,1,25
3621,969,2024-11-22,3,13
3622,218,2024-11-22,1,10
3623,408,2024-11-22,1,27
3624,116,2024-11-22,1,2
3625,397,2024-11-23,3,13
3626,379,2024-11-23,1,30
3627,232,2024-11-23,1,3
3628,214,2024-11-23,1,25
3629,659,2024-11-23,1,2
3630,670,2024-11-23,1,10
3631,566,2024-11-23,1,12
3632,399,2024-11-23,3,14
3633,544,2024-11-23,3,15
3634,475,2024-11-23,3,15
3635,129,2024-11-23,3,28
3636,69,2024-11-23,3,15
3637,546,2024-11-23,1,11
3638,805,2024-11-23,1,25
3639,809,2024-11-23,1,2
3640,304,2024-11-23,5,23
3641,466,2024-11-24,2,17
3642,168,2024-11-24,1,6
3643,23,2024-11-24,2,18
3644,346,2024-11-24,1,3
3645,157,2024-11-24,1,11
3646,560,2024-11-24,1,12
3647,945,2024-11-24,1,25
3648,625,2024-11-24,1,8
3649,984,2024-11-24,1,8
3650,742,2024-11-24,1,30
3651,710,2024-11-25,2,17
3652,136,2024-11-25,1,3
3653,770,2024-11-25,1,5
3654,752,2024-11-25,3,15
3655,942,2024-11-25,5,23
3656,469,2024-11-25,1,12
3657,879,2024-11-25,3,28
3658,744,2024-11-25,1,3
3659,162,2024-11-25,1,5
3660,548,2024-11-25,1,6
3661,254,2024-11-25,4,21
3662,222,2024-11-26,5,22
3663,861,2024-11-26,1,11
3664,894,2024-11-26,4,29
3665,762,2024-11-26,4,20
3666,290,2024-11-26,2,16
3667,274,2024-11-26,1,5
3668,998,2024-11-26,1,25
3669,812,2024-11-26,1,2
3670,903,2024-11-26,1,3
3671,196,2024-11-26,2,17
3672,282,2024-11-26,1,7
3673,757,2024-11-26,3,15
3674,174,2024-11-26,2,16
3675,384,2024-11-26,3,13
3676,862,2024-11-27,1,11
3677,45,2024-11-27,4,21
3678,424,2024-11-27,1,10
3679,247,2024-11-27,3,14
3680,169,2024-11-27,2,18
3681,944,2024-11-27,3,13
3682,899,2024-11-27,1,9
3683,343,2024-11-27,5,22
3684,295,2024-11-27,3,28
3685,594,2024-11-27,1,9
3686,650,2024-11-27,4,29
3687,396,2024-11-28,1,10
3688,599,2024-11-28,4,29
3689,149,2024-11-28,1,7
3690,930,2024-11-28,4,19
3691,333,2024-11-28,1,8
3692,788,2024-11-28,3,14
3693,371,2024-11-28,3,13
3694,301,2024-11-28,5,22
3695,491,2024-11-28,5,23
3696,506,2024-11-28,4,29
3697,700,2024-11-28,5,24
3698,662,2024-11-28,4,29
3699,25,2024-11-29,3,15
3700,323,2024-11-29,1,30
3701,570,2024-11-29,1,11
3702,988,2024-11-29,1,9
3703,304,2024-11-29,1,10
3704,343,2024-11-29,1,9
3705,637,2024-11-29,4,21
3706,527,2024-11-29,1,12
3707,841,2024-11-29,4,19
3708,737,2024-11-30,1,27
3709,624,2024-11-30,3,15
3710,429,2024-11-30,2,16
3711,336,2024-11-30,1,25
3712,54,2024-11-30,1,4
3713,532,2024-11-30,1,8
3714,990,2024-11-30,1,10
3715,355,2024-11-30,1,10
