scontrino_id,numero_riga,prodotto_id,quantita,prezzo_unitario_locale
2875,1,26,1,484.78
2875,2,73,1,550.33
2875,3,85,1,203.17
2876,1,64,1,519.69
2876,2,60,2,658.26
2876,3,50,1,776.18
2877,1,40,1,239.49
2877,2,94,1,390.08
2878,1,3,1,580.34
2878,2,32,2,229.44
2879,1,52,2,4575.22
2880,1,34,2,91140.33
2880,2,3,1,78711.72
2881,1,55,2,474.3
2881,2,39,1,147.19
2882,1,45,1,525.09
2883,1,25,1,215.67
2884,1,2,1,210.54
2885,1,84,1,144.31
2886,1,28,1,6299.56
2886,2,45,1,3987.66
2886,3,72,1,4839.97
2887,1,36,1,413.07
2887,2,11,1,203.39
2888,1,75,2,1338.54
2889,1,84,1,140.68
2889,2,88,1,177.46
2890,1,66,1,892.78
2890,2,42,1,499.5
2890,3,84,2,141.72
2891,1,25,1,215.35
2891,2,93,2,784.45
2891,3,9,1,224.11
2892,1,94,2,421.34
2893,1,60,2,779.03
2893,2,12,1,876.91
2893,3,7,1,154.13
2894,1,28,1,6485.68
2894,2,35,2,9170.24
2895,1,77,1,35402.51
2895,2,36,1,60588.85
2896,1,28,2,744.84
2897,1,81,1,170.35
2898,1,75,1,182.77
2898,2,44,2,242.18
2899,1,77,1,247.96
2899,2,79,1,945.89
2899,3,12,2,893.64
2900,1,90,1,5349.73
2900,2,59,1,4879.82
2901,1,81,2,1211.99
2902,1,2,2,174.42
2903,1,16,1,404.71
2903,2,34,1,564.35
2904,1,43,1,722.44
2904,2,26,1,443.23
2905,1,16,1,360.35
2905,2,80,1,554.84
2905,3,91,1,555.69
2906,1,97,1,159.0
2907,1,24,1,547.09
2907,2,42,1,560.95
2908,1,17,1,154.28
2908,2,56,1,912.39
2909,1,66,2,5525.45
2910,1,87,1,179394.16
2910,2,41,1,24603.09
2910,3,7,1,29457.46
2911,1,48,1,97773.45
2912,1,36,1,71924.2
2913,1,73,2,397.48
2913,2,40,1,196.74
2914,1,76,1,867.05
2914,2,33,1,568.89
2915,1,81,1,213.01
2915,2,78,1,220.7
2916,1,55,1,507.22
2916,2,14,1,891.14
2917,1,99,2,614.98
2917,2,86,1,249.22
2918,1,92,2,1197.35
2919,1,99,1,550.1
2919,2,6,1,601.82
2919,3,26,1,431.02
2920,1,47,1,505.38
2920,2,33,1,553.18
2920,3,95,1,185.37
2921,1,58,2,4583.2
2921,2,72,2,4433.87
2922,1,71,1,184.11
2923,1,35,2,1135.18
2923,2,56,1,867.99
2923,3,1,1,929.06
2924,1,88,1,170.22
2925,1,76,1,935.32
2925,2,15,1,214.15
2925,3,84,1,149.06
2926,1,47,1,3429.05
2927,1,65,1,808.14
2928,1,99,1,656.64
2929,1,36,1,327.1
2930,1,80,1,604.71
2930,2,98,1,587.99
2930,3,49,1,469.65
2931,1,96,1,205.76
2931,2,82,1,1124.36
2931,3,77,1,204.4
2932,1,19,2,736.06
2933,1,61,1,617.2
2933,2,91,1,597.87
2934,1,61,1,485.85
2934,2,1,1,865.01
2935,1,44,1,219.56
2936,1,82,1,1078.9
2937,1,36,1,410.81
2938,1,69,1,298.23
2939,1,39,1,1135.87
2940,1,77,1,250.83
2940,2,14,1,901.78
2941,1,52,1,4552.7
2942,1,71,1,31831.64
2942,2,70,2,30480.45
2942,3,67,1,46584.74
2943,1,75,1,221.99
2943,2,55,1,501.61
2944,1,11,1,155.33
2944,2,37,1,466.56
2945,1,86,1,204.19
2946,1,52,2,4291.14
2947,1,29,1,213.39
2947,2,79,1,715.83
2947,3,55,1,428.69
2948,1,28,1,141761.73
2948,2,83,1,42289.61
2949,1,47,1,440.48
2949,2,68,1,508.44
2950,1,20,2,47827.65
2951,1,4,1,5578.19
2952,1,70,1,173.63
2952,2,40,1,228.22
2952,3,2,1,167.58
2953,1,85,1,221.9
2954,1,77,2,194.57
2954,2,98,1,620.95
2954,3,34,1,476.98
2955,1,12,1,836.65
2955,2,16,1,450.62
2955,3,38,2,752.96
2956,1,5,1,158.59
2956,2,17,1,114.58
2957,1,57,2,210.77
2957,2,92,1,1223.04
2958,1,38,1,733.67
2959,1,26,1,462.36
2959,2,87,2,878.69
2959,3,19,1,784.65
2960,1,30,1,676.04
2960,2,100,1,232.48
2961,1,9,1,253.51
2962,1,20,1,265.11
2962,2,60,1,847.27
2963,1,11,1,170.99
2963,2,78,1,191.86
2963,3,24,1,476.89
2964,1,38,2,829.69
2965,1,33,1,712.52
2965,2,94,1,465.45
2966,1,44,1,221.95
2966,2,39,1,157.28
2967,1,48,1,460.85
2967,2,90,1,663.2
2968,1,94,2,73606.56
2968,2,42,1,98474.4
2968,3,18,1,34250.46
2969,1,33,1,529.54
2970,1,26,1,413.59
2970,2,46,1,840.58
2971,1,4,1,645.19
2971,2,66,1,787.56
2971,3,44,1,247.5
2972,1,73,2,4298.03
2972,2,60,1,5761.15
2972,3,45,2,3863.12
2973,1,14,1,673.62
2974,1,35,1,1044.82
2974,2,67,1,295.3
2974,3,70,1,175.4
2975,1,17,2,24216.4
2975,2,76,1,161531.15
2976,1,95,1,174.44
2976,2,50,1,867.37
2977,1,85,1,214.59
2978,1,60,1,736.44
2978,2,43,1,654.38
2978,3,11,1,153.6
2979,1,65,1,841.33
2980,1,78,1,203.51
2980,2,94,1,462.01
2981,1,60,1,924.34
2982,1,1,1,172837.41
2982,2,71,1,29782.55
2982,3,59,1,102449.09
2983,1,63,1,786.32
2983,2,18,1,173.4
2983,3,60,1,738.81
2984,1,26,1,400.21
2984,2,65,1,671.5
2984,3,49,1,449.88
2985,1,4,2,637.36
2986,1,54,1,559.47
2986,2,60,1,804.55
2987,1,78,1,205.3
2987,2,32,1,237.35
2988,1,68,1,103055.58
2988,2,75,1,33605.9
2988,3,12,1,128170.07
2989,1,70,1,197.85
2990,1,61,1,4552.61
2990,2,14,1,5831.35
2991,1,80,1,124815.76
2991,2,66,2,132046.35
2992,1,43,1,770.52
2992,2,68,1,602.6
2992,3,75,2,212.81
2993,1,82,1,1097.34
2993,2,73,1,511.23
2994,1,28,1,844.88
2995,1,69,1,293.94
2996,1,60,1,679.03
2997,1,63,1,906.63
2997,2,73,1,591.02
2998,1,17,1,162.03
2998,2,52,1,603.47
2999,1,87,2,954.22
2999,2,70,1,186.13
3000,1,96,2,202.78
3001,1,3,1,470.74
3001,2,80,1,691.48
3002,1,29,1,41125.24
3003,1,10,1,1178.13
3004,1,45,1,396.36
3005,1,17,1,149.92
3006,1,70,1,1330.73
3006,2,66,1,6164.62
3006,3,81,2,1416.4
3007,1,85,1,188.1
3008,1,1,1,1039.38
3008,2,61,1,570.42
3009,1,16,2,3181.67
3009,2,90,1,5378.76
3010,1,37,2,76819.76
3010,2,20,1,49764.09
3011,1,12,1,911.81
3011,2,63,1,963.5
3011,3,67,1,262.66
3012,1,43,1,740.01
3013,1,40,1,245.6
3013,2,32,1,241.72
3014,1,94,1,3279.22
3015,1,30,2,532.99
3015,2,100,1,257.86
3015,3,52,1,615.06
3016,1,66,1,826.01
3016,2,21,1,1127.1
3016,3,28,1,905.33
3017,1,52,1,579.27
3018,1,87,1,1014.61
3018,2,17,2,160.05
3018,3,20,2,283.79
3019,1,36,1,394.69
3020,1,31,1,143561.92
3021,1,23,1,914.38
3021,2,47,1,509.9
3022,1,83,1,229.07
3023,1,53,1,928.08
3023,2,82,1,1096.77
3023,3,14,1,826.97
3024,1,51,1,482.76
3025,1,42,1,555.92
3025,2,28,2,918.42
3025,3,45,1,493.83
3026,1,15,1,230.62
3026,2,16,2,411.8
3027,1,66,1,829.39
3028,1,85,2,202.01
3028,2,54,1,530.46
3029,1,1,2,1047.04
3029,2,32,1,214.53
3029,3,30,1,732.86
3030,1,84,1,140.51
3030,2,28,2,828.43
3030,3,68,1,702.32
3031,1,47,1,3728.52
3032,1,81,1,145.17
3032,2,67,2,293.75
3033,1,61,1,550.11
3033,2,68,1,592.75
3033,3,46,1,847.45
3034,1,70,2,185.25
3034,2,92,2,1075.2
3035,1,34,1,544.34
3036,1,33,2,4999.88
3036,2,70,1,1306.83
3037,1,54,1,542.99
3038,1,15,1,226.87
3039,1,83,1,1869.97
3039,2,48,1,4830.28
3039,3,75,1,1569.98
3040,1,82,1,1192.61
3040,2,90,1,720.5
3040,3,60,2,924.34
3041,1,91,1,693.44
3042,1,97,1,164.42
3042,2,90,1,860.59
3043,1,69,1,290.61
3043,2,1,1,1052.69
3043,3,98,2,683.29
3044,1,73,1,3962.75
3044,2,4,1,5831.16
3044,3,77,2,1455.85
3045,1,66,1,692.84
3046,1,43,1,762.21
3047,1,37,1,507.67
3047,2,48,2,605.38
3048,1,96,1,232.31
3048,2,8,1,223.06
3048,3,18,1,234.7
3049,1,22,1,552.01
3049,2,11,1,181.68
3049,3,35,1,1109.2
3050,1,65,1,824.73
3050,2,71,1,161.52
3051,1,75,1,31243.69
3052,1,37,1,73272.28
3052,2,15,1,40272.64
3053,1,40,1,248.53
3054,1,40,1,251.31
3054,2,42,1,548.93
3054,3,85,1,180.36
3055,1,100,1,236.43
3055,2,99,2,561.82
3055,3,46,2,922.3
3056,1,36,1,2856.12
3056,2,48,1,4328.95
3056,3,82,1,8804.25
3057,1,71,1,1335.07
3057,2,44,1,1622.74
3058,1,44,1,219.04
3059,1,8,1,255.62
3059,2,59,1,700.65
3059,3,52,1,567.6
3060,1,82,1,1163.29
3060,2,79,1,916.08
3061,1,12,1,841.33
3061,2,45,1,484.14
3062,1,83,1,233.5
3062,2,25,1,212.77
3063,1,48,1,585.04
3063,2,19,1,779.12
3064,1,21,1,1046.26
3064,2,64,1,558.02
3064,3,75,1,207.43
3065,1,10,1,30029.97
3066,1,1,1,930.11
3066,2,14,1,679.47
3067,1,52,2,4671.38
3068,1,58,2,544.81
3068,2,78,1,189.47
3068,3,77,2,238.75
3069,1,56,1,889.58
3070,1,72,1,99525.5
3070,2,79,1,153961.79
3071,1,100,1,290.82
3072,1,74,1,222.87
3073,1,29,1,225.33
3074,1,55,1,428.41
3074,2,24,1,544.23
3074,3,74,1,226.89
3075,1,4,1,664.43
3076,1,72,2,108816.44
3076,2,12,1,143397.39
3076,3,11,1,32668.42
3077,1,99,1,589.13
3077,2,40,1,245.74
3077,3,97,1,155.33
3078,1,61,2,97669.71
3078,2,34,1,97411.2
3078,3,66,1,129329.37
3079,1,1,1,778.9
3079,2,44,1,217.26
3080,1,32,1,39027.44
3080,2,2,1,36475.7
3081,1,67,1,46268.9
3081,2,3,1,87295.8
3081,3,71,1,28290.95
3082,1,31,1,148070.8
3082,2,43,1,123457.24
3082,3,99,1,81046.96
3083,1,13,1,399.94
3083,2,34,1,506.5
3084,1,99,1,570.75
3085,1,2,1,201.04
3086,1,92,1,1117.73
3086,2,60,2,828.63
3087,1,47,1,395.72
3087,2,66,1,677.56
3088,1,80,1,705.73
3089,1,34,2,4369.26
3089,2,10,1,1282.43
3090,1,35,2,1039.29
3091,1,87,1,941.58
3091,2,33,1,548.87
3091,3,72,1,631.74
3092,1,90,1,802.22
3092,2,33,1,544.53
3093,1,79,1,795.38
3094,1,11,1,145.36
3095,1,91,1,588.1
3095,2,38,1,670.78
3095,3,15,1,253.17
3096,1,30,1,695.89
3097,1,63,2,1007.11
3097,2,13,1,418.54
3098,1,5,1,1357.65
3098,2,45,1,3693.6
3099,1,72,1,671.28
3100,1,27,1,803.23
3101,1,3,1,444.4
3101,2,8,2,224.38
3101,3,100,1,254.65
3102,1,64,1,510.85
3103,1,47,1,489.1
3103,2,1,1,1092.96
3104,1,78,1,197.37
3105,1,21,1,888.51
3105,2,33,1,606.27
3105,3,48,1,591.43
3106,1,37,1,3818.64
3106,2,99,1,3875.03
3107,1,99,1,493.65
3107,2,83,1,206.03
3107,3,75,1,194.99
3108,1,44,1,251.54
3109,1,79,1,6283.56
3109,2,30,1,5614.06
3110,1,75,1,198.68
3111,1,45,1,508.69
3112,1,92,1,1074.33
3113,1,29,2,234.23
3113,2,62,1,146.71
3114,1,92,1,9674.94
3115,1,55,1,482.46
3115,2,80,1,716.22
3115,3,18,1,194.6
3116,1,17,1,155.54
3117,1,46,1,1003.47
3118,1,68,1,533.77
3119,1,10,1,172.85
3119,2,43,1,864.43
3120,1,50,1,816.81
3121,1,27,2,6036.8
3121,2,31,1,6876.85
3121,3,94,1,3347.35
3122,1,52,1,669.5
3122,2,78,1,189.8
3123,1,82,1,1136.08
3123,2,39,1,138.43
3123,3,87,1,901.41
3124,1,38,1,717.22
3124,2,70,1,195.99
3124,3,27,1,749.16
3125,1,21,1,140427.81
3125,2,9,1,40104.76
3126,1,23,1,793.08
3126,2,33,1,587.37
3127,1,47,1,455.85
3127,2,93,1,680.19
3127,3,54,1,531.33
3128,1,91,1,4592.66
3128,2,56,1,6873.84
3128,3,59,1,4915.28
3129,1,15,1,256.77
3129,2,67,1,306.06
3129,3,16,1,462.35
3130,1,87,1,919.77
3130,2,74,1,179.56
3131,1,15,1,1773.95
3132,1,21,1,7189.65
3133,1,15,1,34699.9
3134,1,82,1,1113.49
3134,2,49,2,466.28
3135,1,55,1,445.06
3135,2,60,1,788.92
3136,1,86,1,204.13
3136,2,36,1,430.67
3136,3,84,2,152.61
3137,1,47,1,83130.81
3138,1,98,1,5560.02
3138,2,22,1,3869.0
3139,1,36,2,69198.6
3140,1,5,1,29917.33
3140,2,77,1,36228.96
3141,1,53,1,7984.35
3141,2,30,1,5013.75
3142,1,97,2,1122.83
3142,2,1,2,7656.42
3143,1,38,1,6569.01
3143,2,85,1,1355.78
3144,1,41,1,183.14
3145,1,39,1,142.26
3145,2,4,1,721.7
3145,3,52,1,644.17
3146,1,87,2,6955.16
3147,1,40,1,276.0
3148,1,11,1,171.31
3148,2,73,1,495.52
3148,3,37,2,508.9
3149,1,71,1,1397.73
3150,1,69,1,317.26
3151,1,71,1,188.02
3152,1,15,1,231.0
3152,2,47,1,486.86
3152,3,94,1,460.79
3153,1,61,1,547.26
3154,1,30,1,99757.36
3154,2,40,2,41318.91
3155,1,41,1,1397.26
3155,2,31,1,7125.45
3155,3,61,1,4938.53
3156,1,69,1,2151.79
3157,1,43,1,5853.4
3157,2,70,1,1419.2
3158,1,67,1,43122.78
3158,2,96,1,35130.46
3159,1,68,2,640.64
3160,1,95,2,36306.97
3160,2,34,1,96458.35
3161,1,38,1,693.72
3161,2,7,1,121.79
3161,3,16,1,334.84
3162,1,59,1,598.95
3162,2,30,2,615.53
3163,1,10,1,27529.83
3163,2,2,1,34127.21
3164,1,78,1,219.98
3164,2,12,1,901.64
3164,3,11,1,181.26
3165,1,9,1,38249.12
3166,1,59,1,637.08
3166,2,37,1,470.45
3166,3,83,1,246.97
3167,1,70,1,29990.38
3167,2,77,1,36415.46
3168,1,63,1,966.67
3168,2,64,1,530.88
3169,1,50,1,976.99
3170,1,27,1,703.47
3170,2,11,1,166.27
3171,1,83,1,261.55
3171,2,75,1,208.07
3171,3,65,1,828.54
3172,1,18,1,214.4
3172,2,99,1,584.59
3173,1,4,1,695.39
3173,2,51,1,465.73
3174,1,50,1,767.69
3174,2,59,1,570.04
3175,1,92,1,1109.13
3176,1,23,1,724.45
3176,2,95,1,176.82
3176,3,80,2,586.87
3177,1,89,1,1702.42
3177,2,80,2,5328.75
3177,3,19,1,6327.23
3178,1,94,1,425.93
3178,2,92,1,1189.79
3179,1,34,1,614.56
3179,2,56,1,884.75
3180,1,24,1,473.77
3180,2,40,1,260.02
3181,1,34,1,505.41
3182,1,15,2,39966.68
3183,1,26,1,448.67
3184,1,21,1,7012.02
3185,1,47,1,474.94
3185,2,37,2,456.36
3185,3,73,2,481.08
3186,1,12,1,927.22
3186,2,53,1,1076.91
3186,3,68,1,629.58
3187,1,59,1,583.64
3187,2,36,2,317.9
3188,1,81,1,27973.07
3189,1,19,1,703.91
3189,2,59,1,548.12
3189,3,58,1,475.52
3190,1,2,1,200.54
3190,2,26,1,431.12
3190,3,84,1,149.12
3191,1,21,1,164816.04
3192,1,9,2,228.82
3192,2,74,1,218.21
3193,1,23,1,750.46
3193,2,32,1,196.31
3193,3,38,2,731.57
3194,1,1,1,188793.0
3195,1,39,1,154.5
3195,2,62,1,173.45
3196,1,85,1,169.44
3197,1,97,1,157.18
3197,2,27,1,736.06
3197,3,61,2,675.65
3198,1,82,1,880.01
3198,2,51,1,369.18
3199,1,76,2,1043.46
3199,2,13,1,505.52
3200,1,42,1,623.48
3201,1,46,1,752.56
3201,2,90,1,646.9
3201,3,19,1,637.66
3202,1,3,1,482.23
3202,2,1,1,934.53
3202,3,30,1,661.44
3203,1,68,1,646.16
3203,2,66,1,831.66
3203,3,23,1,783.18
3204,1,70,1,136.61
3205,1,5,2,172.49
3206,1,11,1,1414.82
3206,2,66,1,5574.73
3206,3,33,1,4225.01
3207,1,83,1,257.1
3208,1,67,2,306.02
3209,1,84,1,141.95
3209,2,75,1,202.61
3209,3,56,1,945.49
3210,1,68,1,622.92
3210,2,9,1,237.11
3210,3,1,1,957.26
3211,1,78,1,192.77
3212,1,41,1,28424.24
3212,2,70,1,31277.94
3213,1,80,1,702.06
3213,2,36,1,382.93
3213,3,41,1,189.89
3214,1,21,1,7030.58
3215,1,89,1,36388.66
3215,2,46,1,149711.78
3215,3,38,1,130924.02
3216,1,87,1,170694.6
3217,1,85,1,202.14
3218,1,84,1,27444.26
3219,1,99,2,528.73
3219,2,36,1,466.77
3219,3,45,1,436.2
3220,1,88,1,204.92
3220,2,45,1,503.47
3220,3,44,1,260.51
3221,1,83,1,38774.71
3222,1,19,1,6411.25
3223,1,94,2,346.57
3224,1,58,1,468.27
3224,2,82,1,887.55
3225,1,42,1,4197.4
3225,2,70,1,1439.93
3225,3,66,1,6496.7
3226,1,43,1,730.65
3226,2,70,1,203.59
3227,1,47,1,83505.66
3228,1,12,1,938.48
3228,2,46,1,855.94
3228,3,97,1,158.3
3229,1,32,1,222.56
3230,1,64,1,98411.69
3230,2,96,2,35950.97
3230,3,2,1,30328.91
3231,1,67,1,245.01
3231,2,21,1,912.62
3231,3,79,2,883.46
3232,1,4,1,120906.19
3232,2,26,1,73317.71
3232,3,13,2,80722.04
3233,1,99,1,502.3
3233,2,89,1,219.3
3233,3,6,1,627.59
3234,1,84,1,149.51
3235,1,15,1,41095.33
3236,1,26,1,406.06
3236,2,83,1,240.82
3236,3,62,1,154.19
3237,1,41,1,1323.91
3237,2,89,1,1655.87
3237,3,53,1,7551.27
3238,1,36,1,409.74
3238,2,43,1,782.08
3238,3,66,1,765.63
3239,1,82,2,184422.43
3239,2,6,1,107044.67
3239,3,86,1,35981.79
3240,1,35,1,1154.83
3240,2,99,1,535.6
3241,1,82,1,188447.69
3241,2,8,1,36027.39
3241,3,2,1,30809.8
3242,1,49,2,562.67
3243,1,15,1,223.08
3243,2,41,1,166.58
3243,3,54,2,475.27
3244,1,76,1,793.2
3244,2,57,1,187.65
3244,3,95,1,181.55
3245,1,95,2,34425.5
3246,1,31,1,672.6
3246,2,58,1,507.36
3247,1,73,1,523.71
3247,2,5,1,160.94
3248,1,17,2,1171.58
3248,2,33,1,4532.83
3248,3,93,1,6202.57
3249,1,73,1,3684.85
3249,2,98,1,5378.63
3249,3,74,1,1594.3
3250,1,31,1,948.81
3251,1,14,2,881.42
3251,2,18,1,182.19
3251,3,25,1,214.28
3252,1,25,1,182.52
3252,2,26,1,354.36
3253,1,7,1,154.27
3253,2,51,1,475.71
3254,1,76,1,856.93
3254,2,97,1,165.27
3255,1,41,1,151.19
3255,2,7,1,154.44
3256,1,73,1,4041.21
3256,2,87,1,7081.75
3257,1,74,1,223.59
3257,2,34,2,550.66
3257,3,33,1,558.4
3258,1,57,1,218.02
3258,2,55,1,460.51
3259,1,76,1,970.28
3259,2,78,1,213.4
3259,3,57,2,211.28
3260,1,59,1,548.16
3260,2,78,1,174.39
3260,3,35,1,846.24
3261,1,34,1,540.74
3262,1,48,1,527.59
3262,2,79,1,911.13
3263,1,91,1,116932.33
3264,1,75,2,210.05
3265,1,79,2,800.48
3265,2,71,1,140.07
3265,3,59,1,579.02
3266,1,31,2,145850.23
3267,1,18,2,161.53
3267,2,29,1,207.09
3268,1,25,1,224.19
3269,1,76,1,990.19
3270,1,72,1,604.59
3270,2,46,2,811.87
3271,1,62,1,1227.86
3271,2,92,1,8803.26
3271,3,19,2,6248.06
3272,1,40,1,253.56
3272,2,83,1,241.54
3273,1,19,2,856.63
3274,1,61,1,604.89
3274,2,43,1,801.55
3275,1,49,2,540.72
3276,1,27,1,6039.32
3276,2,46,1,6442.0
3277,1,95,1,220.74
3277,2,96,1,225.25
3277,3,16,1,422.45
3278,1,40,1,1902.67
3279,1,52,1,523.35
3280,1,6,1,587.5
3281,1,34,1,96982.2
3281,2,65,1,117735.42
3281,3,58,1,104287.61
3282,1,49,1,4055.6
3282,2,77,1,1670.82
3283,1,89,1,1627.69
3283,2,34,1,3996.81
3283,3,74,1,1645.94
3284,1,80,1,679.96
3284,2,65,1,797.71
3285,1,23,1,792.8
3286,1,75,1,34646.44
3287,1,34,1,4141.04
3287,2,46,1,6998.92
3287,3,9,1,1843.69
3288,1,87,1,800.24
3289,1,71,1,173.8
3290,1,77,1,213.8
3291,1,71,1,172.55
3291,2,88,1,188.34
3291,3,10,2,181.59
3292,1,83,1,262.89
3292,2,99,1,628.49
3293,1,68,1,585.8
3293,2,45,1,466.58
3294,1,98,2,703.67
3295,1,45,1,414.64
3295,2,86,1,181.81
3295,3,93,1,571.62
3296,1,14,1,134237.33
3296,2,27,1,134698.9
3296,3,40,1,40216.74
3297,1,97,1,165.58
3298,1,4,1,748.83
3298,2,29,1,263.13
3299,1,65,1,820.58
3299,2,91,1,731.3
3299,3,71,1,192.83
3300,1,22,1,559.84
3301,1,66,1,970.42
3301,2,92,2,1276.63
3302,1,58,1,574.88
3302,2,79,1,895.49
3303,1,7,1,155.17
3303,2,96,1,213.0
3304,1,20,2,2478.47
3304,2,46,1,6381.12
3304,3,15,1,1793.4
3305,1,91,1,100596.28
3305,2,28,2,139195.77
3305,3,65,1,133245.08
3306,1,94,1,3267.02
3306,2,49,1,3758.11
3307,1,73,1,495.23
3307,2,47,1,488.6
3307,3,26,1,440.51
3308,1,91,1,5191.87
3309,1,23,1,6292.87
3310,1,5,2,183.16
3310,2,49,1,465.31
3311,1,54,1,88392.11
3312,1,51,1,513.2
3312,2,55,1,495.14
3313,1,95,1,176.93
3314,1,56,1,862.23
3314,2,4,1,712.55
3315,1,100,1,230.24
3315,2,79,1,667.52
3316,1,76,2,937.49
3316,2,42,1,581.36
3317,1,47,1,550.22
3318,1,38,1,137504.48
3318,2,27,1,135588.4
3318,3,98,1,120684.32
3319,1,61,1,591.35
3319,2,38,1,767.71
3320,1,62,1,169.01
3320,2,56,1,894.16
3321,1,26,2,3629.95
3322,1,9,1,256.07
3323,1,80,1,702.14
3323,2,27,1,808.91
3323,3,66,1,837.47
3324,1,38,1,5407.38
3324,2,5,1,1358.66
3325,1,89,1,32341.43
3325,2,79,2,139827.83
3326,1,5,1,153.63
3327,1,54,2,564.33
3327,2,43,1,829.34
3327,3,62,1,169.03
3328,1,38,1,130140.56
3328,2,76,1,142241.21
3329,1,54,1,471.98
3330,1,29,2,1790.52
3330,2,41,1,1299.14
3331,1,27,1,139492.09
3331,2,73,2,90394.92
3331,3,80,1,104808.18
3332,1,93,1,636.07
3333,1,78,1,33996.05
3333,2,73,1,89779.34
3334,1,74,1,227.9
3334,2,23,1,986.73
3335,1,60,1,6296.05
3336,1,20,2,255.48
3336,2,98,1,662.74
3337,1,26,1,403.85
3338,1,59,1,519.85
3338,2,67,2,250.59
3339,1,98,1,674.92
3340,1,13,1,470.71
3340,2,48,2,473.01
3340,3,93,1,674.09
3341,1,31,1,834.89
3341,2,17,1,148.79
3341,3,51,1,490.63
3342,1,86,1,205.06
3343,1,48,1,537.45
3343,2,39,1,153.71
3343,3,13,2,460.01
3344,1,56,1,6457.02
3344,2,54,1,3931.34
3344,3,97,1,1236.3
3345,1,97,1,27442.14
3346,1,37,2,480.44
3346,2,20,2,300.24
3346,3,47,1,547.33
3347,1,39,1,28828.53
3347,2,42,2,94321.36
3348,1,73,1,622.82
3348,2,42,2,528.7
3348,3,24,1,562.59
3349,1,75,1,212.23
3349,2,95,1,218.52
3349,3,48,1,560.63
3350,1,94,1,3063.81
3351,1,45,1,503.34
3351,2,68,1,651.94
3351,3,79,1,737.48
3352,1,77,2,36836.92
3352,2,84,1,27320.54
3352,3,57,1,34427.24
3353,1,28,2,7318.66
3353,2,77,1,1685.14
3353,3,80,1,5589.43
3354,1,65,1,843.48
3354,2,26,1,478.24
3354,3,79,1,908.33
3355,1,71,1,193.88
3355,2,89,1,199.05
3356,1,33,1,580.89
3357,1,15,1,239.5
3357,2,79,1,972.79
3357,3,19,1,825.24
3358,1,81,2,30934.5
3359,1,4,1,5019.88
3359,2,78,1,1507.79
3359,3,39,1,1200.71
3360,1,100,1,1867.65
3360,2,56,1,5897.21
3360,3,44,2,1827.86
3361,1,21,1,963.8
3362,1,87,1,987.41
3362,2,4,1,737.41
3362,3,54,1,562.96
3363,1,10,2,169.24
3363,2,72,1,640.97
3363,3,6,1,501.25
3364,1,35,2,1156.33
3364,2,79,1,905.58
3364,3,52,1,577.02
3365,1,24,1,506.85
3365,2,2,1,194.19
3366,1,67,1,262.66
3367,1,62,1,149.61
3367,2,27,1,755.48
3368,1,1,1,7911.12
3368,2,78,2,1549.0
3369,1,91,1,685.88
3369,2,72,1,621.12
3370,1,96,1,1501.42
3370,2,87,1,7119.42
3370,3,24,1,3772.87
3371,1,35,2,1190.07
3372,1,96,1,243.63
3373,1,2,1,204.21
3373,2,38,1,820.16
3374,1,42,1,550.79
3375,1,36,1,299.48
3375,2,13,1,375.09
3376,1,44,1,41150.27
3377,1,60,1,749.2
3377,2,52,1,626.62
3377,3,55,1,489.34
3378,1,50,1,6373.92
3378,2,47,1,3696.79
3379,1,29,2,250.13
3380,1,10,1,151.1
3381,1,85,1,209.68
3382,1,58,1,588.64
3382,2,37,1,385.29
3383,1,67,1,43174.83
3384,1,73,2,392.06
3385,1,3,1,468.24
3385,2,73,1,505.92
3385,3,57,1,178.29
3386,1,31,2,715.07
3386,2,64,1,553.98
3386,3,20,1,315.5
3387,1,20,1,47300.77
3387,2,93,1,126077.95
3387,3,82,1,180397.18
3388,1,24,1,549.7
3389,1,9,2,1935.28
3390,1,85,1,195.87
3391,1,38,1,748.32
3392,1,25,1,181.51
3392,2,52,1,484.85
3392,3,50,1,781.99
3393,1,94,1,341.12
3394,1,46,1,914.66
3394,2,24,1,529.92
3394,3,25,1,192.57
3395,1,9,1,247.16
3395,2,61,1,602.23
3396,1,77,1,214.61
3396,2,45,1,491.44
3397,1,66,1,772.72
3397,2,17,1,144.27
3397,3,46,1,940.53
3398,1,7,1,1283.33
3399,1,48,1,598.91
3400,1,31,1,6660.03
3400,2,73,1,3919.78
3401,1,30,1,675.21
3401,2,12,2,745.03
3402,1,23,1,6335.22
3402,2,47,1,3830.91
3403,1,12,1,738.92
3404,1,29,1,228.56
3404,2,4,2,679.09
3405,1,54,1,505.64
3406,1,75,1,32895.11
3407,1,18,1,35735.93
3407,2,73,1,85975.6
3407,3,86,1,36863.01
3408,1,89,2,157.01
3409,1,79,1,149882.42
3409,2,66,1,128097.25
3409,3,93,1,129141.11
3410,1,18,1,34845.02
3410,2,20,1,47002.59
3411,1,2,1,174.6
3412,1,11,1,28198.32
3412,2,93,1,126354.32
3412,3,90,1,121305.32
3413,1,49,1,458.45
3413,2,51,1,387.28
3413,3,95,1,170.38
3414,1,19,1,6747.77
3414,2,37,1,3699.8
3415,1,34,2,609.04
3415,2,40,1,238.92
3415,3,78,1,210.33
3416,1,96,1,217.09
3416,2,59,1,682.66
3416,3,77,1,206.34
3417,1,7,1,1131.13
